,Country,EntryID,Document,Element,ElementLabel,ElementText,HazardType,SystemType,Sector,SectorType,ResultType,IndicatorType_theme,IndicatorType_information,IndicatorType_function,SectorType_GGA,Who,Region,UNFCCC Classification,Year of Submission,Document Language,"Support  
received","If yes, from which organization?",Gender and Social Inclusion,"If yes, Provide details related to GESI (including consideration of IK/LK, consideration of uniquely vulnerable social groups)",Coded by:,General notes
4492,Lebanon,1712,BTR,Climate impact,Impact,"Extreme weather events, including heatwaves, floods, and wildfires, have become more frequent and damaging. For instance, heavy winds and floods regularly destroy crops, greenhouses, and livestock infrastructure",,,Agriculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4493,Lebanon,1713,BTR,Climate impact,Impact,"Economic losses in the agricultural sector reached an estimated USD 605 million in 2018, with floods being the most damaging hazard",,,Agriculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4494,Lebanon,1714,BTR,Climate impact,Impact,"Annual financial losses from changing rainfall patterns and higher temperatures are projected to reach USD 250 million, with regions like Baalbek-Hermel, Akkar, and Bekaa experiencing the greatest economic damage",,,Agriculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4495,Lebanon,1674,BTR,Climate impact,Projected impacts,"As for seasonal changes, winter temperatures show increases of 1.8–2.7°C by the mid-term period under SSP5-8.5, with higher values in the mountainous regions. These shifts may lead to reduced snow accumulation and earlier snowmelt, impacting water resources and winter tourism",,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4496,Lebanon,1675,BTR,Climate impact,Projected impacts,"Inland areas are particularly vulnerable, with extended heatwaves expected to stress water resources and increase energy demand for cooling",,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4497,Lebanon,1676,BTR,System at risk,Projected impacts,"Inland areas are particularly vulnerable, with extended heatwaves expected to stress water resources and increase energy demand for cooling",,Freshwater;Infrastructure and services,NA,"Cities, settlements, key infrastructure",NA,NA,NA,NA,Infrastructure and human settlements,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4498,Lebanon,1677,BTR,Climate impact,Projected impacts,"Under SSP5- 8.5, the number of very hot days is projected to increase to approximately 1-1.5 days annually by midcentury (2041–2060), with further increases toward the end of the century. This trend highlights growing risks of heat-related challenges for health and agriculture, particularly in vulnerable regions like southern and eastern Lebanon.",,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4499,Lebanon,1678,BTR,Climate impact,Projected impacts,"Increasing trend in the number of hot days exceeding 35°C under both SSP2-4.5 and SSP5-8.5 scenarios. The SSP5-8.5 scenario projects a sharper rise, with up to 12–13 additional hot days annually by mid-century",,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4500,Lebanon,1760,BTR,Indicator,Indicators,Agricultural production by key crop type,,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4501,Lebanon,1761,BTR,Indicator,Indicators,Increase of agricultural productivity of key crop types,,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4502,Lebanon,1762,BTR,Indicator,Indicators,Percentage of agricultural land using climate-smart practices,,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4503,Lebanon,1763,BTR,Indicator,Indicators,% increase in total irrigated area under modern irrigation system,,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4504,Lebanon,1764,BTR,Indicator,Indicators,Lebanon’s forest cover in Year X,,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4505,Lebanon,1765,BTR,Indicator,Indicators,Number of management plans for forest systems,,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4506,Lebanon,1766,BTR,Indicator,Indicators,Hectares of burned lands,,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4507,Lebanon,1767,BTR,Indicator,Indicators,Difference in emissions from wastewater compared to BAU data,,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4508,Lebanon,1687,BTR,Climate impact,Projected impacts,"In terms of precipitation intensity, heavy precipitation days (R20) are projected to decrease by up to by 2041–2060 under the SSP5-8.5 scenario. While fewer very heavy precipitation events may reduce the total volume of precipitation available for storage, these changes also increase the likelihood of short duration but intense rainfall events. Such events, though less frequent, can lead to flash floods and exacerbate soil erosion, especially in areas with steep topography or degraded vegetation",,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4509,Lebanon,1688,BTR,Climate impact,Projected impacts,"Increasing rainfall intensity limits soil infiltration, worsening runoff and increasing erosion risks",,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4510,Lebanon,1770,BTR,Indicator,Indicators,Areas dedicated to ecosystem preservation and conservation across Lebanon,,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4511,Lebanon,1771,BTR,Indicator,Indicators,Frequency and severity of coastal flooding events,,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4512,Lebanon,1691,BTR,Climate impact,Projected impacts,"Consecutive dry days (CDD) is a critical indicator of drought conditions, which projects an increase up to 6 days annually in southern regions by 2041– 2060 under the high-emissions scenario. This trend significantly increases drought risks, particularly in areas already prone to water scarcity, and undermines agricultural productivity by reducing soil moisture and increasing the need for irrigation",,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4513,Lebanon,1692,BTR,System at risk,Projected impacts,"Consecutive dry days (CDD) is a critical indicator of drought conditions, which projects an increase up to 6 days annually in southern regions by 2041– 2060 under the high-emissions scenario. This trend significantly increases drought risks, particularly in areas already prone to water scarcity, and undermines agricultural productivity by reducing soil moisture and increasing the need for irrigation",,Crop;Freshwater,NA,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4514,Lebanon,1693,BTR,Climate impact,Projected impacts,"The extended duration of dry periods exacerbates challenges for water resource management, disrupts rain-fed agriculture, and increases reliance on groundwater extraction",,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4515,Lebanon,1694,BTR,System at risk,Projected impacts,"The extended duration of dry periods exacerbates challenges for water resource management, disrupts rain-fed agriculture, and increases reliance on groundwater extraction",,Crop;Freshwater,NA,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4516,Lebanon,1668,BTR,System at risk,Hazard,"The frequency of extreme weather events, such as intense storms and floods, is projected to rise, with flash flooding expected to increase in urban and low-lying coastal areas due to reduced soil infiltration and more intense rainfall events.",,Coastal,NA,"Ocean, coastal ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4517,Lebanon,1669,BTR,Climate impact,Impact,"The frequency of extreme weather events, such as intense storms and floods, is projected to rise, with flash flooding expected to increase in urban and low-lying coastal areas due to reduced soil infiltration and more intense rainfall events.",,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4518,Lebanon,1670,BTR,Hazard,Hazard,"Recent records show a significant increase in the occurrence of wildfires, rising from 343 events in 2019 to over 1,000 in 2021, exacerbated by prolonged droughts and mismanagement of natural resources. These disasters have had cascading effects, including displacement, loss of livelihoods, and damage to critical infrastructure, further straining Lebanon’s fragile socio-economic context.",Drought;Wildfire,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4519,Lebanon,1671,BTR,System at risk,Hazard,"Recent records show a significant increase in the occurrence of wildfires, rising from 343 events in 2019 to over 1,000 in 2021, exacerbated by prolonged droughts and mismanagement of natural resources. These disasters have had cascading effects, including displacement, loss of livelihoods, and damage to critical infrastructure, further straining Lebanon’s fragile socio-economic context.",,Terrestrial;Livelihoods and poverty;Infrastructure and services;Human security and Peace,NA,"Cities, settlements, key infrastructure",NA,NA,NA,NA,Infrastructure and human settlements,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4520,Lebanon,1672,BTR,Climate impact,Impact,"Recent records show a significant increase in the occurrence of wildfires, rising from 343 events in 2019 to over 1,000 in 2021, exacerbated by prolonged droughts and mismanagement of natural resources. These disasters have had cascading effects, including displacement, loss of livelihoods, and damage to critical infrastructure, further straining Lebanon’s fragile socio-economic context.",,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4521,Lebanon,1673,BTR,Climate impact,Projected impacts,"The increase in temperature compared to 1995-2014 is more pronounced for the mid-term period (2041-2060), especially under the SSP5-8.5 scenario, where warming exceeds 2.1°C in the Lebanese mountainous areas. Coastal areas and inland plains are projected to experience more modest temperature increases, ranging from 1.8 to 2.0 °C by 2060 under SSP5-8.5. Mountainous regions show relatively lower increases, highlighting their role as temperature buffers. These changes have
significant implications for biodiversity, water resources, and human health.",,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4522,Lebanon,1705,BTR,Climate impact,Projected impacts,"Mountainous regions, which function as vital water catchments, face diminishing snow accumulation and earlier snowmelt, jeopardizing water supplies downstream and reducing biodiversity.",,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4523,Lebanon,1706,BTR,System at risk,Projected impacts,"Extreme heat events are projected to increase substantially. Days exceeding 35°C (SU35) and 40°C (SU40) will become more frequent, with southern and inland areas experiencing up to 19 additional SU35 days annually and 2–3 more SU40 days under SSP5-8.5 by mid-century. These trends pose severe risks to human health, exacerbate energy demands for cooling, and reduce agricultural productivity",,Crop;Health;Infrastructure and services,NA,"Cities, settlements, key infrastructure",NA,NA,NA,NA,Infrastructure and human settlements,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4524,Lebanon,1689,BTR,Climate impact,Projected impacts,"A reduction poses challenges for effective water infiltration into the soil, as lower intensity rainfall reduces the rate at which water permeates the ground, limiting aquifer recharge and increasing surface runof",,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4525,Lebanon,1704,BTR,System at risk,Projected impacts,"Mountainous regions, which function as vital water catchments, face diminishing snow accumulation and earlier snowmelt, jeopardizing water supplies downstream and reducing biodiversity.",,Biodiversity,NA,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4526,Lebanon,1682,BTR,System at risk,Projected impacts,"Temporal trends show more pronounced declines by 2041–2060, particularly under SSP5-8.5, with reductions of up to 6 mm per month in precipitation in certain areas, threatening groundwater recharge, river flows, and agricultural productivity. These changes will compound existing challenges in water management, irrigation inefficiencies, and over-reliance on groundwater, heightening socioeconomic pressures and regional disparities across Lebanon",,Crop;Freshwater;Livelihoods and poverty,NA,"Livelihoods, poverty, sustainable development",NA,NA,NA,NA,Poverty eradication and livelihoods,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4527,Lebanon,1683,BTR,Climate impact,Projected impacts,"The shift in the hydrological cycle is particularly significant given the already limited water availability during summer, heightening risks for groundwater recharge, irrigation, and water supply systems",,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4528,Lebanon,1707,BTR,Climate impact,Projected impacts,"Extreme heat events are projected to increase substantially. Days exceeding 35°C (SU35) and 40°C (SU40) will become more frequent, with southern and inland areas experiencing up to 19 additional SU35 days annually and 2–3 more SU40 days under SSP5-8.5 by mid-century. These trends pose severe risks to human health, exacerbate energy demands for cooling, and reduce agricultural productivity",,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4529,Lebanon,1681,BTR,Climate impact,Projected impacts,"Temporal trends show more pronounced declines by 2041–2060, particularly under SSP5-8.5, with reductions of up to 6 mm per month in precipitation in certain areas, threatening groundwater recharge, river flows, and agricultural productivity. These changes will compound existing challenges in water management, irrigation inefficiencies, and over-reliance on groundwater, heightening socioeconomic pressures and regional disparities across Lebanon",,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4530,Lebanon,1686,BTR,System at risk,Projected impacts,"Spring precipitation, essential for crop planting and early growth, is projected to decrease by up to 12.1 mm/month in northern and inland regions under SSP5-8.5 by mid-century. This decline jeopardizes soil moisture levels critical for germination and early-stage crop development. Similarly, autumn precipitation, which plays a key role in replenishing soil moisture after the dry summer months, projects a decline up to 5.1 mm/month for the same time period and scenario. These seasonal decreases exacerbate the challenges for agriculture, increasing irrigation demands and heightening competition for water resources.",,Crop;Freshwater,NA,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4531,Lebanon,1708,BTR,Climate impact,Projected impacts,"Wildfires, driven by prolonged droughts and higher temperatures, are expected to become more frequent and severe, particularly in Chouf, Akkar, and Mount Lebanon, creating ideal conditions for fire weather and threatening both human livelihoods and natural ecosystems.",,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4532,Lebanon,1684,BTR,System at risk,Projected impacts,"The shift in the hydrological cycle is particularly significant given the already limited water availability during summer, heightening risks for groundwater recharge, irrigation, and water supply systems",,Freshwater;Infrastructure and services,NA,"Cities, settlements, key infrastructure",NA,NA,NA,NA,Infrastructure and human settlements,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4533,Lebanon,1685,BTR,Climate impact,Projected impacts,"Spring precipitation, essential for crop planting and early growth, is projected to decrease by up to 12.1 mm/month in northern and inland regions under SSP5-8.5 by mid-century. This decline jeopardizes soil moisture levels critical for germination and early-stage crop development. Similarly, autumn precipitation, which plays a key role in replenishing soil moisture after the dry summer months, projects a decline up to 5.1 mm/month for the same time period and scenario. These seasonal decreases exacerbate the challenges for agriculture, increasing irrigation demands and heightening competition for water resources.",,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
4534,Lebanon,1690,BTR,Climate impact,Projected impacts,"Runoff, a critical component of the hydrological cycle, is projected to decline by up to 16.3 mm/month by 2041–2060 under both scenarios, particularly in mountainous areas. This decrease is largely attributed to diminished winter snowfall. These reductions are critical, as runoff contributes to surface water availability, directly supporting agriculture, hydropower, and drinking water supplies.",,,NA,,NA,NA,NA,NA,,NA,Asia-Pacific,Non-Annex I,2024,English,Yes,Funding by GEF; implemented by UNDP,Gender responsiveness considered in climate policy,"Gathering gender-disaggregated data and strengthening institutional capacities to ensure inclusive policy design. Gender
Analysis has been conducted to assess the integration of gender considerations in climate governance. This
analysis has prioritized sectors such as energy, waste, and water for gender mainstreaming activities.",Winfred,NA
